# Seamount Catalog from Wessel, P., J. Geophys. Res., 106 (B9), 19,431-19,441, 2001"
#
# This file contains ~15,000 seamounts from all the world's ocean basins.
# The columns are:
# Col 1: Longitude (0/360). Center of each seamount (in degrees)
# Col 2: Latitude (-90/+90). Center of each seamount (in degrees)
# Col 3: Maximum amplitude of the Free Air Gravity Anomaly (in mGal)
# Col 4: Maximum amplitude of the Vertical Gravity Gradient Anomaly (in Eotvos)
# Col 5: Modelled zero-crossing radius (where VGG first goes -ve) (in km)
# Col 6: Modelled seamount radius (in km)
# Col 7: Modelled seamount height (in m)
# Col 8: Age of underlying seafloor [from Mueller et al grid] (in Myr)
# For explanation of modeling see the JGR paper and references therein.
#
# The file is a GMT multi-segment file where each segment contains the seamount
# belonging to one tectonic plate, sorted from largest to smallest VGG.  Some plates
# (e.g., the Phillipine Sea Plate) have no seamounts detectable by the
# characterization method used.  When plotting this file with GMT, remember
# to use the -M flag.
# 
# Longitude	Latitude	FAA	VGG	Rcross	Radius	Height	CrustAge
> Africa plate    1844 seamounts
123.31700	-49.95000	 19.8	 30.5	 0.52	  3.72	1600	  2.1
263.15000	-44.01670	 24.0	 30.4	 4.07	  5.89	1800	 26.9
263.15000	-44.01670	 24.0	 30.4	 4.07	  5.89	1800	 26.9
263.15000	-44.01670	 24.0	 30.4	 4.07	  5.89	1800	 26.9
 69.41670	-58.68330	 48.4	 30.3	 1.19	  6.72	1800	  0.0
 69.41670	-58.68330	 48.4	 30.3	 1.19	  6.72	1800	  0.0
 69.41670	-58.68330	 48.4	 30.3	 1.19	  6.72	1800	  0.0
 48.91670	-46.05000	 45.5	 30.3	 0.53	  5.89	1800	 72.4
 48.91670	-46.05000	 45.5	 30.3	 0.53	  5.89	1800	 72.4
 48.91670	-46.05000	 45.5	 30.3	 0.53	  5.89	1800	 72.4
247.85000	-48.55000	 21.6	 30.3	 0.32	  3.72	1600	  1.9
247.85000	-48.55000	 21.6	 30.3	 0.32	  3.72	1600	  1.9
247.85000	-48.55000	 21.6	 30.3	 0.32	  3.72	1600	  1.9
 51.05000	-54.75000	 48.3	 30.2	 0.49	  5.89	1800	 79.0
 51.05000	-54.75000	 48.3	 30.2	 0.49	  5.89	1800	 79.0
 51.05000	-54.75000	 48.3	 30.2	 0.49	  5.89	1800	 79.0
 50.68330	-54.21670	 52.3	 30.2	 3.30	  8.23	1900	 80.4
 50.68330	-54.21670	 52.3	 30.2	 3.30	  8.23	1900	 80.4
 50.68330	-54.21670	 52.3	 30.2	 3.30	  8.23	1900	 80.4
269.21700	-63.88330	 44.5	 30.2	 1.27	  5.89	1800	 87.7
269.21700	-63.88330	 44.5	 30.2	 1.27	  5.89	1800	 87.7
269.21700	-63.88330	 44.5	 30.2	 1.27	  5.89	1800	 87.7
259.95000	-44.58330	 19.9	 30.2	 0.25	  3.72	1600	 24.5
259.95000	-44.58330	 19.9	 30.2	 0.25	  3.72	1600	 24.5
259.95000	-44.58330	 19.9	 30.2	 0.25	  3.72	1600	 24.5
122.48300	-49.61670	 32.1	 30.2	 0.51	  3.72	1600	  0.5
122.48300	-49.61670	 32.1	 30.2	 0.51	  3.72	1600	  0.5
122.48300	-49.61670	 32.1	 30.2	 0.51	  3.72	1600	  0.5
 59.71670	-51.35000	 25.6	 30.1	 0.28	  3.72	1600	 65.1
 59.71670	-51.35000	 25.6	 30.1	 0.28	  3.72	1600	 65.1
 59.71670	-51.35000	 25.6	 30.1	 0.28	  3.72	1600	 65.1
 43.41670	-48.78330	 20.1	 30.1	 0.21	  3.72	1600	 71.8
 43.41670	-48.78330	 20.1	 30.1	 0.21	  3.72	1600	 71.8
 43.41670	-48.78330	 20.1	 30.1	 0.21	  3.72	1600	 71.8
252.61700	-36.58330	 16.1	 30.1	 0.11	  3.72	1600	  6.1
252.61700	-36.58330	 16.1	 30.1	 0.11	  3.72	1600	  6.1
252.61700	-36.58330	 16.1	 30.1	 0.11	  3.72	1600	  6.1
228.95000	-69.31670	 59.1	 30.1	 0.32	  8.23	1900	 65.5
228.95000	-69.31670	 59.1	 30.1	 0.32	  8.23	1900	 65.5
228.95000	-69.31670	 59.1	 30.1	 0.32	  8.23	1900	 65.5
> Cocos plate     122 seamounts
274.08300	  7.75000	104.2	146.5	17.04	 20.42	3600	 12.7
274.08300	  7.75000	104.2	146.5	17.04	 20.42	3600	 12.7
275.21700	  8.61667	 74.8	106.2	21.15	 25.15	2200	 14.8
275.21700	  8.61667	 74.8	106.2	21.15	 25.15	2200	 14.8
274.18300	  8.15000	 67.7	104.3	16.35	 19.55	2400	 13.5
274.18300	  8.15000	 67.7	104.3	16.35	 19.55	2400	 13.5
273.85000	  6.88333	 58.1	 93.3	12.29	 13.39	3400	 11.0
273.85000	  6.88333	 58.1	 93.3	12.29	 13.39	3400	 11.0
274.80000	  8.27500	 61.5	 88.2	20.63	 22.86	2000	 14.0
274.80000	  8.27500	 61.5	 88.2	20.63	 22.86	2000	 14.0
257.51700	 13.38330	 50.5	 86.3	12.16	 13.17	3100	  3.9
257.51700	 13.38330	 50.5	 86.3	12.16	 13.17	3100	  3.9
273.78300	  7.71667	 55.7	 84.4	12.96	 12.99	3300	 12.5
273.78300	  7.71667	 55.7	 84.4	12.96	 12.99	3300	 12.5
274.28300	  7.35000	 54.4	 79.9	15.98	 19.59	1800	 11.9
274.28300	  7.35000	 54.4	 79.9	15.98	 19.59	1800	 11.9
274.38300	  8.05000	 43.9	 71.7	11.24	 12.13	2800	 13.4
274.38300	  8.05000	 43.9	 71.7	11.24	 12.13	2800	 13.4
274.85800	  7.79167	 44.3	 70.1	15.95	 18.29	1600	 13.0
274.85800	  7.79167	 44.3	 70.1	15.95	 18.29	1600	 13.0
256.51700	 13.01670	 43.3	 68.9	11.29	 11.89	2800	  1.2
256.51700	 13.01670	 43.3	 68.9	11.29	 11.89	2800	  1.2
273.51700	  7.45000	 41.8	 68.0	11.02	 11.66	2800	 12.0
273.51700	  7.45000	 41.8	 68.0	11.02	 11.66	2800	 12.0
274.70000	  7.43333	 34.9	 65.5	12.62	 11.44	2800	 12.2
274.70000	  7.43333	 34.9	 65.5	12.62	 11.44	2800	 12.2
274.28300	  8.55000	 43.4	 65.5	11.98	 11.66	2800	 14.3
274.28300	  8.55000	 43.4	 65.5	11.98	 11.66	2800	 14.3
274.05800	  6.99167	 41.5	 64.4	14.09	 11.89	2800	 11.2
274.05800	  6.99167	 41.5	 64.4	14.09	 11.89	2800	 11.2
274.25000	  7.15000	 44.1	 63.4	12.68	 11.66	2800	 11.5
274.25000	  7.15000	 44.1	 63.4	12.68	 11.66	2800	 11.5
274.68300	  9.38333	 39.3	 63.2	13.20	 11.69	2700	  0.0
274.68300	  9.38333	 39.3	 63.2	13.20	 11.69	2700	  0.0
274.55000	  8.65000	 39.3	 61.0	10.51	 11.26	2600	 14.6
274.55000	  8.65000	 39.3	 61.0	10.51	 11.26	2600	 14.6
274.50000	  7.56667	 26.5	 56.3	12.81	 10.83	2400	 12.4
274.50000	  7.56667	 26.5	 56.3	12.81	 10.83	2400	 12.4
273.58300	  7.15000	 32.5	 56.2	 9.84	 10.82	2300	 11.5
273.58300	  7.15000	 32.5	 56.2	 9.84	 10.82	2300	 11.5
274.85000	  8.61667	 25.0	 52.6	 8.11	  9.72	2200	 14.7
274.85000	  8.61667	 25.0	 52.6	 8.11	  9.72	2200	 14.7
274.81700	  8.91667	 23.1	 51.6	 9.74	  9.92	2200	  0.0
274.81700	  8.91667	 23.1	 51.6	 9.74	  9.92	2200	  0.0
274.60000	  7.63333	 25.4	 46.7	10.63	  9.92	2200	 12.6
274.60000	  7.63333	 25.4	 46.7	10.63	  9.92	2200	 12.6
275.18300	  7.98333	 24.8	 46.6	 9.08	  9.47	2100	 13.5
275.18300	  7.98333	 24.8	 46.6	 9.08	  9.47	2100	 13.5
272.13300	 10.78330	 44.7	 46.2	11.00	 10.83	2400	 17.4
272.13300	 10.78330	 44.7	 46.2	11.00	 10.83	2400	 17.4
275.10000	  7.93333	 25.2	 45.8	 8.93	  9.47	2100	 13.3
275.10000	  7.93333	 25.2	 45.8	 8.93	  9.47	2100	 13.3
261.55000	 10.61670	 24.7	 45.5	 7.77	  9.10	2100	  9.8
261.55000	 10.61670	 24.7	 45.5	 7.77	  9.10	2100	  9.8
272.78300	 10.38330	 23.5	 44.4	11.85	  9.72	2200	 17.0
272.78300	 10.38330	 23.5	 44.4	11.85	  9.72	2200	 17.0
262.05000	  5.31667	 25.6	 43.9	 8.70	  9.28	2100	  5.2
262.05000	  5.31667	 25.6	 43.9	 8.70	  9.28	2100	  5.2
275.36700	  8.16667	 26.4	 41.9	12.46	  9.92	2200	 14.0
275.36700	  8.16667	 26.4	 41.9	12.46	  9.92	2200	 14.0
258.11700	 13.81670	 17.8	 40.9	 6.15	  7.80	1800	  5.0
258.11700	 13.81670	 17.8	 40.9	 6.15	  7.80	1800	  5.0
259.28300	 10.38330	 24.5	 40.4	 7.47	  8.66	2000	  5.5
259.28300	 10.38330	 24.5	 40.4	 7.47	  8.66	2000	  5.5
263.26700	  7.56667	 22.1	 38.0	 7.50	  8.23	1900	 10.5
263.26700	  7.56667	 22.1	 38.0	 7.50	  8.23	1900	 10.5
257.01700	 13.05000	 20.0	 38.0	 5.71	  7.80	1800	  1.9
257.01700	 13.05000	 20.0	 38.0	 5.71	  7.80	1800	  1.9
271.43300	 11.23330	 39.4	 37.5	 9.19	  9.67	2100	 17.6
271.43300	 11.23330	 39.4	 37.5	 9.19	  9.67	2100	 17.6
262.05000	 14.95000	 28.4	 37.0	 9.04	  8.84	2000	 10.7
262.05000	 14.95000	 28.4	 37.0	 9.04	  8.84	2000	 10.7
269.25000	  8.81667	 20.8	 36.8	 5.90	  7.80	1800	 12.2
269.25000	  8.81667	 20.8	 36.8	 5.90	  7.80	1800	 12.2
272.35000	  9.68333	 17.6	 36.7	 5.30	  6.72	1800	 15.5
272.35000	  9.68333	 17.6	 36.7	 5.30	  6.72	1800	 15.5
261.83300	  9.50000	 20.9	 36.6	 5.89	  7.09	1900	 10.1
261.83300	  9.50000	 20.9	 36.6	 5.89	  7.09	1900	 10.1
271.38300	 11.28330	 33.8	 36.5	 8.95	  9.10	2100	 17.7
271.38300	 11.28330	 33.8	 36.5	 8.95	  9.10	2100	 17.7
265.21700	  9.31667	 17.7	 36.3	 5.94	  6.72	1800	 10.7
265.21700	  9.31667	 17.7	 36.3	 5.94	  6.72	1800	 10.7
274.38300	  8.95000	 19.7	 34.9	 5.42	  6.72	1800	 15.1
274.38300	  8.95000	 19.7	 34.9	 5.42	  6.72	1800	 15.1
257.61700	  9.58333	 18.6	 34.5	 5.18	  5.89	1800	  3.5
257.61700	  9.58333	 18.6	 34.5	 5.18	  5.89	1800	  3.5
266.50000	  8.46667	 22.1	 34.3	 5.76	  7.09	1900	 10.5
266.50000	  8.46667	 22.1	 34.3	 5.76	  7.09	1900	 10.5
273.48300	  9.71667	 13.8	 34.2	 4.15	  3.72	1600	 16.2
273.48300	  9.71667	 13.8	 34.2	 4.15	  3.72	1600	 16.2
259.81700	  8.18333	 15.9	 34.0	 3.36	  3.72	1600	  4.8
259.81700	  8.18333	 15.9	 34.0	 3.36	  3.72	1600	  4.8
259.11700	 12.28330	 16.3	 33.8	 4.14	  3.72	1600	  5.3
259.11700	 12.28330	 16.3	 33.8	 4.14	  3.72	1600	  5.3
260.86700	 15.16670	 22.4	 33.2	 5.13	  6.72	1800	 10.7
260.86700	 15.16670	 22.4	 33.2	 5.13	  6.72	1800	 10.7
272.11700	 11.05000	 16.9	 33.0	 4.20	  3.72	1600	  0.0
272.11700	 11.05000	 16.9	 33.0	 4.20	  3.72	1600	  0.0
261.75000	 15.01670	 17.9	 32.7	 2.33	  3.72	1600	 10.7
261.75000	 15.01670	 17.9	 32.7	 2.33	  3.72	1600	 10.7
261.55000	 14.35000	 12.9	 32.6	 2.98	  3.72	1600	 10.7
261.55000	 14.35000	 12.9	 32.6	 2.98	  3.72	1600	 10.7
260.91700	 15.21670	 21.7	 32.0	 2.16	  3.72	1600	 10.7
260.91700	 15.21670	 21.7	 32.0	 2.16	  3.72	1600	 10.7
263.68300	 14.88330	 25.3	 31.6	 2.25	  3.72	1600	 11.1
263.68300	 14.88330	 25.3	 31.6	 2.25	  3.72	1600	 11.1
260.45000	  7.61667	 18.3	 31.5	 2.19	  3.72	1600	  4.9
260.45000	  7.61667	 18.3	 31.5	 2.19	  3.72	1600	  4.9
261.78300	  9.55000	 18.4	 31.3	 5.04	  5.89	1800	 10.0
261.78300	  9.55000	 18.4	 31.3	 5.04	  5.89	1800	 10.0
261.58300	 11.88330	 15.7	 31.2	 3.33	  3.72	1600	 10.0
261.58300	 11.88330	 15.7	 31.2	 3.33	  3.72	1600	 10.0
269.90000	 10.14170	 18.5	 31.0	 3.69	  3.72	1600	 14.5
269.90000	 10.14170	 18.5	 31.0	 3.69	  3.72	1600	 14.5
261.48300	  9.78333	 17.8	 30.5	 0.74	  3.72	1600	  9.4
261.48300	  9.78333	 17.8	 30.5	 0.74	  3.72	1600	  9.4
259.98300	  9.95000	 19.2	 30.5	 0.54	  3.72	1600	  6.4
259.98300	  9.95000	 19.2	 30.5	 0.54	  3.72	1600	  6.4
261.95000	  8.78333	 13.5	 30.1	 0.08	  3.72	1600	 10.1
261.95000	  8.78333	 13.5	 30.1	 0.08	  3.72	1600	 10.1
260.88300	 14.21670	 16.6	 30.1	 0.16	  3.72	1600	 10.7
260.88300	 14.21670	 16.6	 30.1	 0.16	  3.72	1600	 10.7
> Eurasia plate      60 seamounts
345.61700	 40.15000	110.8	109.0	17.35	 24.92	2400	108.7
345.61700	 40.15000	110.8	109.0	17.35	 24.92	2400	108.7
345.61700	 40.15000	110.8	109.0	17.35	 24.92	2400	108.7
337.65000	 54.81670	111.1	 88.9	15.84	 22.84	2300	  0.0
337.65000	 54.81670	111.1	 88.9	15.84	 22.84	2300	  0.0
337.65000	 54.81670	111.1	 88.9	15.84	 22.84	2300	  0.0
346.08300	 40.15000	 54.8	 72.8	13.15	 12.74	3000	113.4
346.08300	 40.15000	 54.8	 72.8	13.15	 12.74	3000	113.4
346.08300	 40.15000	 54.8	 72.8	13.15	 12.74	3000	113.4
345.23300	 40.76670	 53.0	 63.4	12.65	 12.08	2900	104.2
345.23300	 40.76670	 53.0	 63.4	12.65	 12.08	2900	104.2
345.23300	 40.76670	 53.0	 63.4	12.65	 12.08	2900	104.2
346.08300	 40.55000	 43.8	 55.9	11.73	 11.26	2600	113.3
346.08300	 40.55000	 43.8	 55.9	11.73	 11.26	2600	113.3
346.08300	 40.55000	 43.8	 55.9	11.73	 11.26	2600	113.3
344.58300	 41.21670	 53.7	 52.8	16.48	 18.29	1600	 96.6
344.58300	 41.21670	 53.7	 52.8	16.48	 18.29	1600	 96.6
344.58300	 41.21670	 53.7	 52.8	16.48	 18.29	1600	 96.6
336.28300	 54.35000	 79.3	 52.8	15.68	 19.43	1700	 73.5
336.28300	 54.35000	 79.3	 52.8	15.68	 19.43	1700	 73.5
336.28300	 54.35000	 79.3	 52.8	15.68	 19.43	1700	 73.5
344.65000	 40.25000	 43.7	 50.7	 9.79	 10.83	2400	 99.3
344.65000	 40.25000	 43.7	 50.7	 9.79	 10.83	2400	 99.3
344.65000	 40.25000	 43.7	 50.7	 9.79	 10.83	2400	 99.3
335.30000	 53.71670	 63.2	 49.9	12.19	 11.66	2800	 64.4
335.30000	 53.71670	 63.2	 49.9	12.19	 11.66	2800	 64.4
335.30000	 53.71670	 63.2	 49.9	12.19	 11.66	2800	 64.4
344.91700	 40.55000	 40.5	 43.4	12.72	 10.82	2300	101.4
344.91700	 40.55000	 40.5	 43.4	12.72	 10.82	2300	101.4
344.91700	 40.55000	 40.5	 43.4	12.72	 10.82	2300	101.4
334.65000	 54.81670	 58.8	 43.4	14.78	 16.32	1500	 61.7
334.65000	 54.81670	 58.8	 43.4	14.78	 16.32	1500	 61.7
334.65000	 54.81670	 58.8	 43.4	14.78	 16.32	1500	 61.7
336.08300	 54.28330	 72.9	 43.3	12.86	 11.89	2800	 72.2
336.08300	 54.28330	 72.9	 43.3	12.86	 11.89	2800	 72.2
336.08300	 54.28330	 72.9	 43.3	12.86	 11.89	2800	 72.2
343.91700	 40.68330	 45.1	 41.1	 9.39	 10.35	2200	 91.5
343.91700	 40.68330	 45.1	 41.1	 9.39	 10.35	2200	 91.5
343.91700	 40.68330	 45.1	 41.1	 9.39	 10.35	2200	 91.5
332.51700	 53.41670	 33.2	 37.5	 6.84	  8.84	2000	 47.4
332.51700	 53.41670	 33.2	 37.5	 6.84	  8.84	2000	 47.4
332.51700	 53.41670	 33.2	 37.5	 6.84	  8.84	2000	 47.4
338.21700	 54.75000	 37.5	 36.6	 5.11	  8.40	1900	  0.0
338.21700	 54.75000	 37.5	 36.6	 5.11	  8.40	1900	  0.0
338.21700	 54.75000	 37.5	 36.6	 5.11	  8.40	1900	  0.0
334.53300	 54.60000	 53.1	 36.1	 8.92	 10.13	2200	 58.9
334.53300	 54.60000	 53.1	 36.1	 8.92	 10.13	2200	 58.9
334.53300	 54.60000	 53.1	 36.1	 8.92	 10.13	2200	 58.9
333.61700	 55.31670	 30.8	 33.5	 4.34	  7.09	1900	 53.0
333.61700	 55.31670	 30.8	 33.5	 4.34	  7.09	1900	 53.0
333.61700	 55.31670	 30.8	 33.5	 4.34	  7.09	1900	 53.0
334.98300	 54.45000	 33.7	 33.1	 2.49	  5.89	1800	 63.9
334.98300	 54.45000	 33.7	 33.1	 2.49	  5.89	1800	 63.9
334.98300	 54.45000	 33.7	 33.1	 2.49	  5.89	1800	 63.9
334.35000	 54.45000	 51.2	 30.7	 3.25	  8.23	1900	 55.7
334.35000	 54.45000	 51.2	 30.7	 3.25	  8.23	1900	 55.7
334.35000	 54.45000	 51.2	 30.7	 3.25	  8.23	1900	 55.7
336.01700	 53.05000	 41.0	 30.2	 0.74	  3.72	1600	 69.2
336.01700	 53.05000	 41.0	 30.2	 0.74	  3.72	1600	 69.2
336.01700	 53.05000	 41.0	 30.2	 0.74	  3.72	1600	 69.2
> India plate    1344 seamounts
155.56700	-28.45000	240.3	200.6	31.48	 50.29	4400	  0.0
156.15000	-33.15000	285.4	190.6	30.82	 51.15	4700	  0.0
155.21700	-27.55000	254.1	188.2	29.53	 47.88	4400	  0.0
156.21700	-36.68330	227.3	183.4	21.51	 35.49	4200	 58.6
155.28300	-24.41670	159.5	182.6	15.32	 19.13	6400	  0.0
159.38300	-26.65000	195.6	177.5	19.51	 30.38	4000	  0.0
156.20000	-30.68330	254.5	176.6	33.22	 52.58	4600	  0.0
159.05000	-31.51670	220.4	175.2	21.90	 36.52	4000	  0.0
154.96700	-25.01670	177.1	167.5	28.50	 42.29	3700	  0.0
 96.15000	-13.11670	172.2	165.7	26.17	 40.01	3500	 65.6
159.08300	-29.41670	170.0	163.9	19.29	 29.32	3600	  0.0
159.51700	-23.15000	175.7	156.5	22.47	 35.91	3300	  0.0
 95.41670	-14.68330	133.9	155.3	18.75	 27.04	3200	 64.3
155.18300	-22.11670	162.2	155.1	26.35	 38.86	3400	  0.0
104.91700	-11.35000	153.5	154.8	22.54	 35.43	3100	  0.0
156.18300	-32.55000	193.2	154.1	22.58	 37.00	3400	  0.0
159.45000	-24.01670	181.1	151.5	26.65	 40.01	3500	  0.0
105.61700	-10.40000	188.7	149.8	30.51	 43.43	3800	  0.0
155.58300	-27.93330	189.0	149.0	23.38	 38.86	3400	  0.0
159.35000	-26.98330	150.9	147.6	16.36	 16.51	7700	  0.0
159.25000	-31.75000	155.1	144.5	18.06	 28.09	3200	  0.0
107.01700	-11.61670	138.6	142.7	21.29	 33.15	2900	  0.0
 96.85000	-12.08330	164.6	140.5	30.49	 41.15	3600	 63.9
159.01700	-29.95000	130.8	139.0	18.38	 27.59	2900	  0.0
107.08300	-14.48330	119.8	138.8	19.14	 27.81	2800	  0.0
101.85000	-11.85000	120.1	138.7	17.91	 25.45	2900	 83.2
155.71700	-21.11670	151.1	136.5	24.37	 35.43	3100	  0.0
105.75000	-13.01670	110.4	136.5	24.42	 32.00	2800	  0.0
104.28300	-11.51670	142.1	136.3	21.34	 32.00	2800	  0.0
 99.41670	 -4.31667	128.7	135.7	20.56	 30.86	2700	 60.5
156.28300	-29.75000	109.6	135.4	14.52	 16.87	4600	  0.0
103.28300	-11.71670	106.7	134.9	15.91	 15.60	5600	  0.0
159.45000	-21.70000	189.9	133.6	32.15	 44.58	3900	  0.0
154.35000	-20.91670	102.9	131.4	17.66	 23.66	2800	  0.0
159.31700	-22.78330	125.9	130.2	25.41	 33.15	2900	  0.0
105.31700	-13.51670	151.7	130.2	23.29	 34.29	3000	  0.0
106.05000	-14.68330	122.1	129.3	20.82	 29.72	2600	  0.0
 82.78330	-34.08330	104.8	127.4	15.85	 14.55	6400	 24.4
101.05000	-11.91670	109.9	127.1	16.35	 20.79	3200	 83.4
 84.01670	-32.81670	114.6	126.7	16.85	 22.80	2900	 30.6
173.71700	-31.78330	 99.7	126.4	14.68	 16.14	4400	  0.0
 73.68330	 10.88330	 87.6	125.8	13.56	 15.51	4300	 73.6
154.66700	-19.70000	104.9	125.1	17.33	 23.70	2700	  0.0
 99.23330	-11.18330	114.2	125.0	23.03	 30.86	2700	 81.1
 72.98330	  6.78333	120.7	122.6	26.26	 33.15	2900	 56.3
104.45000	-11.31670	113.5	122.5	19.18	 28.58	2500	  0.0
156.75000	-14.65000	107.4	120.0	24.33	 30.86	2700	  0.0
155.05000	-26.71670	 97.4	118.9	19.86	 27.43	2400	  0.0
159.45000	-24.71670	126.4	118.6	28.57	 35.43	3100	  0.0
109.21700	-10.71670	116.9	118.5	23.79	 30.86	2700	  0.0
155.55000	-23.15000	118.9	118.3	16.60	 23.66	2800	  0.0
159.25000	-22.51670	172.9	118.2	23.07	 35.43	3100	  0.0
 95.71670	-14.75000	102.7	118.1	14.26	 15.87	4400	 64.7
175.38300	-28.16670	112.8	118.0	22.61	 29.72	2600	  0.0
107.01700	-13.35000	 97.9	117.1	20.87	 27.43	2400	  0.0
103.68300	-11.61670	 86.0	116.8	16.88	 21.94	2500	  0.0
173.88300	-30.68330	 81.2	116.5	13.53	 15.19	4000	  0.0
 86.15000	-31.45000	105.1	116.4	17.69	 24.83	2500	 38.9
154.95000	-25.98330	 96.0	116.1	13.85	 15.51	4300	  0.0
103.95000	-12.85000	106.1	115.1	20.70	 28.58	2500	  0.0
155.35000	-24.05000	 85.1	114.2	13.77	 15.30	4100	  0.0
173.38300	-30.75000	 93.1	113.8	15.29	 14.40	5100	  0.0
159.26700	-22.30000	178.5	112.9	22.02	 35.43	3100	  0.0
 95.40000	-12.46670	 96.0	112.2	18.46	 26.29	2300	 61.1
 92.71670	-28.11670	 95.5	112.2	16.72	 21.97	2600	 82.2
 86.30000	-28.50000	 93.4	111.9	16.71	 21.94	2500	 38.5
155.81700	-29.08330	128.7	111.8	20.90	 29.72	2600	  0.0
 69.98330	-10.25000	 75.3	111.6	14.28	 14.67	4000	 27.7
 72.26670	 10.06670	 92.0	110.6	15.41	 14.10	5200	 61.4
155.08300	-25.68330	 92.8	110.3	13.72	 15.30	4100	  0.0
150.31700	-45.81670	119.7	109.4	16.44	 23.74	2600	 75.8
155.85000	-17.35000	 95.2	108.6	21.48	 27.43	2400	  0.0
174.25000	-30.38330	 76.3	108.2	14.06	 14.67	4000	  0.0
 82.91670	-33.71670	 86.9	107.7	14.21	 15.19	4000	 20.2
 72.55000	 13.55000	 89.6	107.4	24.47	 28.58	2500	 80.8
170.78300	-24.31670	 92.9	107.2	17.58	 25.15	2200	  0.0
106.68300	-13.05000	 76.3	106.8	15.84	 12.80	5900	  0.0
 83.85000	-32.38330	102.5	106.3	21.19	 27.43	2400	 25.2
 72.15000	  3.18333	 68.4	106.2	14.12	 14.57	3700	 48.8
104.65800	-10.79170	 84.9	105.9	22.16	 26.29	2300	  0.0
 71.78330	 11.91670	 85.6	104.4	17.01	 22.85	2200	 65.1
 83.41670	-34.08330	 73.3	103.8	13.92	 14.31	3900	 26.0
150.45000	-43.88330	132.9	103.6	17.84	 27.21	2500	 77.5
107.48300	-12.98330	 85.4	103.4	18.43	 25.15	2200	  0.0
172.61700	-23.81670	 82.1	103.3	15.98	 19.65	2500	  0.0
145.69200	-10.00830	 90.9	102.8	22.05	 26.29	2300	  0.0
177.95000	-22.45000	 78.8	101.9	14.27	 14.55	3900	  0.0
 71.91670	 12.38330	 77.8	100.9	15.64	 12.58	5800	 66.6
149.25000	-46.31670	 97.7	100.8	14.49	 15.04	4100	 80.4
101.98300	-12.21670	 82.4	100.7	19.22	 25.15	2200	 82.5
104.11700	-30.08330	 86.7	100.6	14.89	 14.29	4300	  0.0
 97.21670	-13.98330	 92.2	100.2	15.04	 13.64	5100	 67.5
159.01700	-29.18330	103.3	 99.9	11.76	 15.19	4000	  0.0
154.58300	-20.65000	 84.3	 99.8	13.41	 14.55	3900	  0.0
 72.19170	 13.77500	 81.5	 98.9	22.91	 26.29	2300	 78.3
 87.28330	-30.18330	 70.4	 98.6	15.14	 14.18	3800	 51.4
 81.95000	-34.55000	 83.5	 97.9	17.25	 22.85	2100	 13.3
173.98300	-31.38330	 63.8	 97.7	12.35	 13.78	3500	  0.0
154.28300	-39.55000	 86.9	 97.6	14.12	 14.42	4000	 62.1
105.38300	-12.78330	 71.1	 97.6	15.36	 16.73	2800	  0.0
 95.61670	-13.11670	 77.7	 97.4	15.99	 20.19	2300	 62.3
159.73300	-34.56670	 84.5	 97.3	16.34	 21.00	2300	 78.2
 99.51670	-10.25000	 66.2	 97.2	14.02	 14.30	3500	 78.5
159.81700	-23.35000	 76.8	 97.0	13.93	 14.06	3900	  0.0
162.83300	-41.73330	 90.5	 96.9	14.98	 13.46	5100	 75.5
153.01700	-39.35000	 90.0	 96.9	15.01	 12.80	5900	 66.7
150.65000	-47.31670	 97.6	 96.4	13.66	 14.93	4000	 80.2
 71.91670	 -5.28333	 87.1	 96.1	22.01	 26.29	2300	 46.3
152.85000	-41.18330	109.0	 95.0	17.75	 25.15	2200	 70.4
112.95000	-12.65000	110.8	 94.8	25.50	 29.72	2600	  0.0
 96.68330	-13.61670	 66.5	 93.6	16.29	 19.98	2100	 66.7
156.08300	-44.71670	 73.6	 92.7	11.73	 14.04	3500	 56.5
175.21700	-31.21670	 71.5	 92.6	12.38	 14.04	3500	  0.0
 95.78330	-13.38330	 72.8	 92.5	14.21	 14.30	3500	 62.9
106.11700	-14.18330	 66.4	 92.3	12.47	 13.89	3400	  0.0
 72.71670	 12.65000	 94.4	 92.2	21.01	 26.29	2300	 75.3
 72.59170	 10.97500	 87.4	 92.0	20.22	 25.15	2200	 65.3
 74.65000	  9.48333	 56.2	 91.7	13.14	 13.39	3400	 77.2
149.55000	-46.81670	100.0	 91.5	14.58	 12.87	6000	 82.3
 96.48330	-13.68330	 73.5	 91.4	15.91	 19.31	2200	 66.8
156.51700	-35.08330	 71.7	 91.4	12.26	 13.78	3500	 64.2
101.25000	-11.71670	 70.9	 91.2	12.62	 13.78	3500	 83.2
162.45000	-48.21670	 98.8	 90.8	14.30	 13.55	5000	 64.0
 70.06670	 15.56670	 76.5	 90.6	19.41	 24.00	2100	 75.3
159.61700	-25.35000	158.3	 90.0	21.68	 32.00	2800	  0.0
 72.41670	 -7.85000	 63.5	 89.7	15.88	 19.17	2100	 45.1
 99.58330	-10.65000	 81.0	 89.1	21.49	 25.15	2200	 79.7
 84.21670	-20.65000	 73.0	 88.9	15.73	 19.31	2200	 47.2
174.28300	-31.95000	 71.2	 88.8	13.18	 13.78	3500	  0.0
 73.41670	 -0.28333	 59.3	 88.5	13.86	 13.39	3400	 56.3
